mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_rgba,from_tile,to_tile,source,source_record,biome,rationale
1655,2552,108160,233216,108288,233344,0/2/45/255,0/2/42/255,T557,T554,v2_boundary_correction,S1396,farHaradForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1847,2553,132736,233344,132864,233472,0/2/61/255,0/2/52/255,T573,T564,v2_boundary_correction,S1397,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1203,2554,50304,233472,50432,233600,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1398,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1204,2554,50432,233472,50560,233600,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1398,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1205,2554,50560,233472,50688,233600,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1398,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1196,2555,49408,233600,49536,233728,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1399,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1848,2555,132864,233600,132992,233728,0/2/61/255,0/2/52/255,T573,T564,v2_boundary_correction,S1400,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1849,2556,132992,233728,133120,233856,0/2/61/255,0/2/52/255,T573,T564,v2_boundary_correction,S1400,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1142,2557,42496,233856,42624,233984,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1401,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1117,2558,39296,233984,39424,234112,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1402,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1128,2558,40704,233984,40832,234112,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1403,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1129,2558,40832,233984,40960,234112,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1403,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1139,2558,42112,233984,42240,234112,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1404,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1153,2558,43904,233984,44032,234112,0/2/40/255,0/2/41/255,T552,T553,v2_boundary_correction,S1405,farHaradCloudForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1154,2558,44032,233984,44160,234112,0/2/40/255,0/2/41/255,T552,T553,v2_boundary_correction,S1405,farHaradCloudForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1155,2558,44160,233984,44288,234112,0/2/40/255,0/2/41/255,T552,T553,v2_boundary_correction,S1405,farHaradCloudForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1156,2558,44288,233984,44416,234112,0/2/40/255,0/2/41/255,T552,T553,v2_boundary_correction,S1405,farHaradCloudForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1157,2558,44416,233984,44544,234112,0/2/40/255,0/2/41/255,T552,T553,v2_boundary_correction,S1405,farHaradCloudForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1166,2558,45568,233984,45696,234112,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1406,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1193,2558,49024,233984,49152,234112,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1407,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1190,2559,48640,234112,48768,234240,0/2/40/255,0/2/41/255,T552,T553,v2_boundary_correction,S1408,farHaradCloudForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1169,2560,45952,234240,46080,234368,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1409,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1109,2561,38272,234368,38400,234496,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1410,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1112,2561,38656,234368,38784,234496,0/2/40/255,0/2/41/255,T552,T553,v2_boundary_correction,S1411,farHaradCloudForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1113,2561,38784,234368,38912,234496,0/2/40/255,0/2/41/255,T552,T553,v2_boundary_correction,S1411,farHaradCloudForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1171,2561,46208,234368,46336,234496,0/2/40/255,0/2/41/255,T552,T553,v2_boundary_correction,S1412,farHaradCloudForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1172,2561,46336,234368,46464,234496,0/2/40/255,0/2/41/255,T552,T553,v2_boundary_correction,S1412,farHaradCloudForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1177,2561,46976,234368,47104,234496,0/2/41/255,0/2/40/255,T553,T552,v2_boundary_correction,S1413,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1850,2561,133120,234368,133248,234496,0/2/61/255,0/2/52/255,T573,T564,v2_boundary_correction,S1414,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1849,2570,132992,235520,133120,235648,0/2/61/255,0/2/52/255,T573,T564,v2_boundary_correction,S1416,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1100,2572,37120,235776,37248,235904,0/0/0/0,0/2/51/255,GAP,T563,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1101,2572,37248,235776,37376,235904,0/0/0/0,0/2/40/255,GAP,T552,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1102,2572,37376,235776,37504,235904,0/0/0/0,0/2/40/255,GAP,T552,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1103,2572,37504,235776,37632,235904,0/0/0/0,0/2/40/255,GAP,T552,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1850,2572,133120,235776,133248,235904,0/2/61/255,0/2/52/255,T573,T564,v2_boundary_correction,S1417,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1099,2573,36992,235904,37120,236032,0/0/0/0,0/2/51/255,GAP,T563,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1100,2573,37120,235904,37248,236032,0/0/0/0,0/2/51/255,GAP,T563,geography_gap_fill,200,haradMountains,no nearby map transition
1101,2573,37248,235904,37376,236032,0/0/0/0,0/2/40/255,GAP,T552,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1102,2573,37376,235904,37504,236032,0/0/0/0,0/2/40/255,GAP,T552,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1098,2574,36864,236032,36992,236160,0/0/0/0,0/2/51/255,GAP,T563,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1099,2574,36992,236032,37120,236160,0/0/0/0,0/2/51/255,GAP,T563,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1100,2574,37120,236032,37248,236160,0/0/0/0,0/2/51/255,GAP,T563,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1101,2574,37248,236032,37376,236160,0/0/0/0,0/2/40/255,GAP,T552,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1102,2574,37376,236032,37504,236160,0/0/0/0,0/2/40/255,GAP,T552,geography_gap_fill,200,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
1838,2575,131584,236160,131712,236288,0/2/57/255,0/2/61/255,T569,T573,v2_boundary_correction,S1418,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1852,2575,133376,236160,133504,236288,0/2/61/255,0/2/52/255,T573,T564,v2_boundary_correction,S1419,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1838,2576,131584,236288,131712,236416,0/2/57/255,0/2/61/255,T569,T573,v2_boundary_correction,S1418,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1838,2577,131584,236416,131712,236544,0/2/57/255,0/2/61/255,T569,T573,v2_boundary_correction,S1418,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1838,2578,131584,236544,131712,236672,0/2/57/255,0/2/61/255,T569,T573,v2_boundary_correction,S1418,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1838,2579,131584,236672,131712,236800,0/2/57/255,0/2/61/255,T569,T573,v2_boundary_correction,S1418,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1838,2580,131584,236800,131712,236928,0/2/57/255,0/2/61/255,T569,T573,v2_boundary_correction,S1418,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1856,2581,133888,236928,134016,237056,0/2/61/255,0/2/52/255,T573,T564,v2_boundary_correction,S1420,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1856,2582,133888,237056,134016,237184,0/2/61/255,0/2/52/255,T573,T564,v2_boundary_correction,S1420,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1856,2583,133888,237184,134016,237312,0/2/61/255,0/2/52/255,T573,T564,v2_boundary_correction,S1420,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
