mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_rgba,from_tile,to_tile,segment,biome,rationale
681,461,-16512,-34432,-16384,-34304,0/0/33/255,0/0/30/255,T033,T030,S0001,forodwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1856,2584,133888,237312,134016,237440,0/2/61/255,0/2/52/255,T573,T564,S1420,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1857,2587,134016,237696,134144,237824,0/2/61/255,0/2/52/255,T573,T564,S1421,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1857,2588,134016,237824,134144,237952,0/2/61/255,0/2/52/255,T573,T564,S1421,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1112,2590,38656,238080,38784,238208,0/2/51/255,0/2/40/255,T563,T552,S1422,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1858,2591,134144,238208,134272,238336,0/2/61/255,0/2/52/255,T573,T564,S1423,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1858,2592,134144,238336,134272,238464,0/2/61/255,0/2/52/255,T573,T564,S1423,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1113,2594,38784,238592,38912,238720,0/2/40/255,0/2/51/255,T552,T563,S1424,farHaradSwamp,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1859,2594,134272,238592,134400,238720,0/2/61/255,0/2/52/255,T573,T564,S1425,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1860,2595,134400,238720,134528,238848,0/2/61/255,0/2/52/255,T573,T564,S1425,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1861,2596,134528,238848,134656,238976,0/2/61/255,0/2/52/255,T573,T564,S1425,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1842,2598,132096,239104,132224,239232,0/2/57/255,0/2/61/255,T569,T573,S1426,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1116,2599,39168,239232,39296,239360,0/2/51/255,0/2/40/255,T563,T552,S1427,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1117,2600,39296,239360,39424,239488,0/2/51/255,0/2/40/255,T563,T552,S1427,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1119,2601,39552,239488,39680,239616,0/2/51/255,0/2/40/255,T563,T552,S1428,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1846,2603,132608,239744,132736,239872,0/2/61/255,0/2/57/255,T573,T569,S1429,farHaradForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1509,2604,89472,239872,89600,240000,0/2/53/255,0/2/54/255,T565,T566,S1430,farHaradJungleEdge,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1510,2604,89600,239872,89728,240000,0/2/53/255,0/2/54/255,T565,T566,S1430,farHaradJungleEdge,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1511,2604,89728,239872,89856,240000,0/2/53/255,0/2/54/255,T565,T566,S1430,farHaradJungleEdge,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1847,2605,132736,240000,132864,240128,0/2/61/255,0/2/57/255,T573,T569,S1431,farHaradForest,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1141,2606,42368,240128,42496,240256,0/2/40/255,0/2/51/255,T552,T563,S1432,farHaradSwamp,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1142,2606,42496,240128,42624,240256,0/2/40/255,0/2/51/255,T552,T563,S1432,farHaradSwamp,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1143,2606,42624,240128,42752,240256,0/2/40/255,0/2/51/255,T552,T563,S1432,farHaradSwamp,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1144,2606,42752,240128,42880,240256,0/2/40/255,0/2/51/255,T552,T563,S1432,farHaradSwamp,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1145,2606,42880,240128,43008,240256,0/2/40/255,0/2/51/255,T552,T563,S1432,farHaradSwamp,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1146,2606,43008,240128,43136,240256,0/2/40/255,0/2/51/255,T552,T563,S1432,farHaradSwamp,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1133,2607,41344,240256,41472,240384,0/2/51/255,0/2/40/255,T563,T552,S1433,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1134,2607,41472,240256,41600,240384,0/2/51/255,0/2/40/255,T563,T552,S1433,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1135,2607,41600,240256,41728,240384,0/2/51/255,0/2/40/255,T563,T552,S1433,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1136,2607,41728,240256,41856,240384,0/2/51/255,0/2/40/255,T563,T552,S1433,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1150,2607,43520,240256,43648,240384,0/2/51/255,0/2/40/255,T563,T552,S1434,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1151,2607,43648,240256,43776,240384,0/2/51/255,0/2/40/255,T563,T552,S1434,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1152,2607,43776,240256,43904,240384,0/2/51/255,0/2/40/255,T563,T552,S1434,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1153,2607,43904,240256,44032,240384,0/2/51/255,0/2/40/255,T563,T552,S1434,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1154,2607,44032,240256,44160,240384,0/2/51/255,0/2/40/255,T563,T552,S1434,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1155,2607,44160,240256,44288,240384,0/2/51/255,0/2/40/255,T563,T552,S1434,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1848,2607,132864,240256,132992,240384,0/2/57/255,0/2/61/255,T569,T573,S1435,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1849,2609,132992,240512,133120,240640,0/2/57/255,0/2/61/255,T569,T573,S1436,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1849,2610,132992,240640,133120,240768,0/2/57/255,0/2/61/255,T569,T573,S1436,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1520,2611,90880,240768,91008,240896,0/2/54/255,0/2/53/255,T566,T565,S1437,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1850,2613,133120,241024,133248,241152,0/2/57/255,0/2/61/255,T569,T573,S1438,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1866,2615,135168,241280,135296,241408,0/2/61/255,0/2/52/255,T573,T564,S1439,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1867,2616,135296,241408,135424,241536,0/2/61/255,0/2/52/255,T573,T564,S1439,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1869,2618,135552,241664,135680,241792,0/2/61/255,0/2/52/255,T573,T564,S1440,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1869,2619,135552,241792,135680,241920,0/2/61/255,0/2/52/255,T573,T564,S1440,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1532,2621,92416,242048,92544,242176,0/2/53/255,0/2/54/255,T565,T566,S1441,farHaradJungleEdge,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1871,2623,135808,242304,135936,242432,0/2/61/255,0/2/52/255,T573,T564,S1442,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1534,2624,92672,242432,92800,242560,0/2/53/255,0/2/54/255,T565,T566,S1443,farHaradJungleEdge,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1872,2624,135936,242432,136064,242560,0/2/61/255,0/2/52/255,T573,T564,S1442,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1872,2625,135936,242560,136064,242688,0/2/61/255,0/2/52/255,T573,T564,S1442,pertorogwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1145,2626,42880,242688,43008,242816,0/2/51/255,0/2/56/255,T563,T568,S1444,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1108,2628,38144,242944,38272,243072,0/2/51/255,0/2/56/255,T563,T568,S1445,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1109,2628,38272,242944,38400,243072,0/2/51/255,0/2/56/255,T563,T568,S1445,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1142,2628,42496,242944,42624,243072,0/2/51/255,0/2/56/255,T563,T568,S1446,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1097,2629,36736,243072,36864,243200,0/2/51/255,0/2/56/255,T563,T568,S1447,farHarad,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
