mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_tile_id,biome,distance_squared,equal_nearest,tie,original_neighbor_ids,geometry,width_cells,rationale
667,453,-18304,-35456,-18176,-35328,0/0/0/0,T033,tundra,1,T033,False,T030|T033,D-,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1164,2607,45312,240256,45440,240384,0/0/0/0,T568,farHarad,1,T563|T568,True,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1336,2607,67328,240256,67456,240384,0/0/0/0,T568,farHarad,1,T568,False,T566|T568,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1337,2607,67456,240256,67584,240384,0/0/0/0,T566,farHarad,1,T566,False,T566|T568,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1516,2607,90368,240256,90496,240384,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1517,2607,90496,240256,90624,240384,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1648,2607,107264,240256,107392,240384,0/0/0/0,T557,farHarad,1,T557,False,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1649,2607,107392,240256,107520,240384,0/0/0/0,T575,farHarad,1,T575,False,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,2607,112896,240256,113024,240384,0/0/0/0,T575,farHarad,1,T575,False,T561|T575,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1693,2607,113024,240256,113152,240384,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T575,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1748,2607,120064,240256,120192,240384,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1749,2607,120192,240256,120320,240384,0/0/0/0,T561,farHaradForest,1,T561|T569,True,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1750,2607,120320,240256,120448,240384,0/0/0/0,T569,farHaradForest,1,T569,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1848,2607,132864,240256,132992,240384,0/0/0/0,T569,farHarad,1,T569,False,T569|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1849,2607,132992,240256,133120,240384,0/0/0/0,T573,farHarad,1,T573,False,T569|T573,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1863,2607,134784,240256,134912,240384,0/0/0/0,T573,farHarad,1,T573,False,T564|T573,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1864,2607,134912,240256,135040,240384,0/0/0/0,T564,pertorogwaith,1,T564,False,T564|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1164,2608,45312,240384,45440,240512,0/0/0/0,T568,farHarad,1,T563|T568,True,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1337,2608,67456,240384,67584,240512,0/0/0/0,T566,farHarad,1,T566|T568,True,T566|T568,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1517,2608,90496,240384,90624,240512,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1518,2608,90624,240384,90752,240512,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1646,2608,107008,240384,107136,240512,0/0/0/0,T557,farHarad,1,T557,False,T557|T575,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1647,2608,107136,240384,107264,240512,0/0/0/0,T557,farHarad,1,T557,False,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1648,2608,107264,240384,107392,240512,0/0/0/0,T575,farHarad,1,T575,False,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,2608,112896,240384,113024,240512,0/0/0/0,T575,farHarad,1,T575,False,T561|T575,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1693,2608,113024,240384,113152,240512,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T575,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1747,2608,119936,240384,120064,240512,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1748,2608,120064,240384,120192,240512,0/0/0/0,T569,farHaradForest,1,T569,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1848,2608,132864,240384,132992,240512,0/0/0/0,T569,farHaradForest,1,T569,False,T569|T573,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1849,2608,132992,240384,133120,240512,0/0/0/0,T573,farHarad,1,T573,False,T569|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1863,2608,134784,240384,134912,240512,0/0/0/0,T573,farHarad,1,T564|T573,True,T564|T573,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1163,2609,45184,240512,45312,240640,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1164,2609,45312,240512,45440,240640,0/0/0/0,T568,farHarad,1,T568,False,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1337,2609,67456,240512,67584,240640,0/0/0/0,T568,farHarad,1,T568,False,T566|T568,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1338,2609,67584,240512,67712,240640,0/0/0/0,T566,farHarad,1,T566,False,T566|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1518,2609,90624,240512,90752,240640,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1519,2609,90752,240512,90880,240640,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1646,2609,107008,240512,107136,240640,0/0/0/0,T557,farHarad,1,T557|T575,True,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1647,2609,107136,240512,107264,240640,0/0/0/0,T575,farHarad,1,T575,False,T557|T575,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,2609,112896,240512,113024,240640,0/0/0/0,T575,farHarad,1,T575,False,T561|T575,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1693,2609,113024,240512,113152,240640,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T575,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1746,2609,119808,240512,119936,240640,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1747,2609,119936,240512,120064,240640,0/0/0/0,T569,farHaradForest,1,T569,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1849,2609,132992,240512,133120,240640,0/0/0/0,T569,farHarad,1,T569|T573,True,T569|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1863,2609,134784,240512,134912,240640,0/0/0/0,T573,farHarad,1,T564|T573,True,T564|T573,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1163,2610,45184,240640,45312,240768,0/0/0/0,T568,farHaradSwamp,1,T563|T568,True,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1338,2610,67584,240640,67712,240768,0/0/0/0,T568,farHarad,1,T568,False,T566|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1339,2610,67712,240640,67840,240768,0/0/0/0,T566,farHarad,1,T566,False,T566|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1519,2610,90752,240640,90880,240768,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1520,2610,90880,240640,91008,240768,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1644,2610,106752,240640,106880,240768,0/0/0/0,T557,farHarad,1,T557,False,T557|T575,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1645,2610,106880,240640,107008,240768,0/0/0/0,T557,farHarad,1,T557|T575,True,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,2610,112896,240640,113024,240768,0/0/0/0,T575,farHaradForest,1,T561|T575,True,T561|T575,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1744,2610,119552,240640,119680,240768,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1745,2610,119680,240640,119808,240768,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1746,2610,119808,240640,119936,240768,0/0/0/0,T569,farHaradForest,1,T569,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1849,2610,132992,240640,133120,240768,0/0/0/0,T569,farHarad,1,T569|T573,True,T569|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1863,2610,134784,240640,134912,240768,0/0/0/0,T573,farHarad,1,T573,False,T564|T573,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1864,2610,134912,240640,135040,240768,0/0/0/0,T564,pertorogwaith,1,T564,False,T564|T573,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1162,2611,45056,240768,45184,240896,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563|T568,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1163,2611,45184,240768,45312,240896,0/0/0/0,T568,farHarad,1,T568,False,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1339,2611,67712,240768,67840,240896,0/0/0/0,T568,farHarad,1,T566|T568,True,T566|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1520,2611,90880,240768,91008,240896,0/0/0/0,T566,farHarad,1,T566,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1521,2611,91008,240768,91136,240896,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1644,2611,106752,240768,106880,240896,0/0/0/0,T557,farHarad,1,T557|T575,True,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1645,2611,106880,240768,107008,240896,0/0/0/0,T575,farHarad,1,T575,False,T557|T575,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,2611,112896,240768,113024,240896,0/0/0/0,T575,farHaradForest,1,T561|T575,True,T561|T575,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1742,2611,119296,240768,119424,240896,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1743,2611,119424,240768,119552,240896,0/0/0/0,T569,farHaradForest,1,T561|T569,True,T561|T569,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1744,2611,119552,240768,119680,240896,0/0/0/0,T569,farHaradForest,1,T569,False,T561|T569,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1745,2611,119680,240768,119808,240896,0/0/0/0,T569,farHaradForest,1,T569,False,T561|T569,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1849,2611,132992,240768,133120,240896,0/0/0/0,T569,farHaradForest,1,T569|T573,True,T569|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1863,2611,134784,240768,134912,240896,0/0/0/0,T573,farHarad,1,T573,False,T564|T573,D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1864,2611,134912,240768,135040,240896,0/0/0/0,T564,pertorogwaith,1,T564,False,T564|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
927,2612,14976,240896,15104,241024,0/0/0/0,T558,farHarad,1,T558,False,T558|T581,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
928,2612,15104,240896,15232,241024,0/0/0/0,T558,farHarad,1,T558,False,T558|T581,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1162,2612,45056,240896,45184,241024,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1163,2612,45184,240896,45312,241024,0/0/0/0,T568,farHarad,1,T568,False,T552|T563|T568,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1340,2612,67840,240896,67968,241024,0/0/0/0,T568,farHarad,1,T566|T568,True,T566|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1520,2612,90880,240896,91008,241024,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1521,2612,91008,240896,91136,241024,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1642,2612,106496,240896,106624,241024,0/0/0/0,T557,farHarad,1,T557,False,T557|T575,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
